step,S,IE,R
491,"5,4418538614481715","59,00082828080291","36,55731785774891"
492,"5,358786567450991","58,89118099381072","36,75003243873829"
493,"5,276962075915037","58,7802315816581","36,94280634242686"
494,"5,196364848450375","58,668001954939825","37,1356331966098"
495,"5,116979431969701","58,55451390847122","37,32850665955908"
496,"5,038790461854306","58,439789117483826","37,52142042066187"
497,"4,9617826649891095","58,32384913396736","37,714368201043534"
498,"4,885940862668624","58,20671538315602","37,90734375417535"
499,"4,811249973375772","58,08840916015734","38,10034086646689"
500,"4,737695015435533","57,968951626721264","38,29335335784321"
501,"4,665261109545445","57,84836380814766","38,48637508230689"
502,"4,593933481185008","57,726666590330034","38,679399928484955"
503,"4,523697462906107","57,60388071693313","38,87242182016075"
504,"4,454538496506573","57,48002678670249","39,06543471679093"
505,"4,386442135089064","57,35512525090343","39,2584326140075"
506,"4,319394045007439","57,22919641088738","39,45140954410517"
507,"4,25338000770286","57,102260415783235","39,64435957651391"
508,"4,188385921431848","56,97433726031109","39,83727681825706"
509,"4,124397802888555","56,845446782716586","40,030155414394855"
510,"4,061401788723501","56,7156086628229","40,2229895484536"
511,"3,9993841369610896","56,58484242019831","40,415773442840596"
512,"3,938331228318154","56,45316741243691","40,60850135924493"
513,"3,878229567425847","56,32060283354994","40,80116759902421"
514,"3,8190657839571656","56,1871677124654","40,993766503577426"
515,"3,7608266336624028","56,05288091163358","41,18629245470402"
516,"3,7034989993148217","55,917761125735844","41,37873987494933"
517,"3,6470698915688406","55,7818268804946","41,571103227936554"
518,"3,5915264497330086","55,64509653158173","41,763377018685254"
519,"3,5368559424600425","55,507588263623205","41,955555793916744"
520,"3,4830457683561904","55,36932008929746","42,14763414234634"
521,"3,4300834565121616","55,23030984852516","42,339606694962676"
522,"3,3779566669578625","55,090575207747904","42,53146812529423"
523,"3,3266531910431465","54,95013365929361","42,72321314966324"
524,"3,276160951746781","54,80900252082613","42,9148365274271"
525,"3,226468003915803","54,66719893487674","43,106333061207465"
526,"3,1775625344374197","54,52473986845542","43,29769759710717"
527,"3,1294328623455874","54,3816421127393","43,48892502491512"
528,"3,0820674388643736","54,237922282836266","43,68001027829937"
529,"3,0354548473901874","54,093596817621325","43,8709483349885"
530,"2,9895838034149285","53,94868197964365","44,06173421694143"
531,"2,9444431543920895","53,80319385510197","44,25236299050595"
532,"2,9000218795478045","53,65714835388623","44,442829766565985"
533,"2,856309089638816","53,510561209683324","44,63312970067788"
534,"2,813294026659299","53,36344798014494","44,82325799319578"
535,"2,770966063498453","53,21582404711516","45,0132098893864"
536,"2,729314703550732","53,06770461691612","45,20298067953317"
537,"2,6883295802805613","52,91910472068937","45,392565699030094"
538,"2,648000456743355","52,770039214791254","45,58196032846541"
539,"2,608317225064602","52,62052278124018","45,77115999369523"
540,"2,569269905878778","52,47056992821389","45,96016016590734"
541,"2,53084864772978","52,3201949905949","46,14895636167533"
542,"2,4930437264345695","52,16941213056222","46,337544143003214"
543,"2,4558455444116607","52,01823533822764","46,52591911736071"
544,"2,4192446299760593","51,866678432314586","46,714076937709365"
545,"2,3832316366022264","51,714755060878076","46,902013302519705"
546,"2,3477973421566003","51,5624787020639","47,089723955779505"
547,"2,31293264810118","51,409862664905376","47,27720468699346"
548,"2,2786285786696348","51,25692009015607","47,4644513311743"
549,"2,2448762800173747","51,10366395115695","47,65145976882568"
550,"2,211667019346972","50,95010705473625","47,838225925916795"
551,"2,1789921840102995","50,79626204214061","48,0247457738491"
552,"2,1468432805887145","50,64214138999615","48,211015329415154"
553,"2,115211933952575","50,487757411297615","48,39703065474983"
554,"2,0840898863013484","50,333122256424694","48,58278785727398"
555,"2,0534689961855435","50,17824791418364","48,768283089630835"
556,"2,0233412375116426","50,02314621287322","48,953512549615155"
557,"1,993698698531206","49,86782882137339","49,13847248009542"
558,"1,9645335808152615","49,71230725025562","49,32315916892913"
559,"1,935838198215076","49,55659285291354","49,5075689488714"
560,"1,9076049758103668","49,4006968267126","49,69169819747705"
561,"1,879826448845979","49,24463021415778","49,87554333699626"
562,"1,8524952616580264","49,08840390407798","50,059100834264015"
563,"1,825604166590457","48,932028632826096","50,242367200583466"
564,"1,7991460229029816","48,775514985493714","50,425338991603326"
565,"1,7731137956712641","48,618873397139225","50,60801280718953"
566,"1,7475005546802513","48,462114154028555","50,790385291291216"
567,"1,7222994733114836","48,3052473948873","50,97245313180123"
568,"1,697503827425206","48,14828311216351","51,1542130604113"
569,"1,673106994238063","47,9912311533","51,33566185246196"
570,"1,6491024511971404","47,834101222015406","51,51679632678747"
571,"1,6254837748510849","47,676902879593165","51,697613345555766"
572,"1,602244639719007","47,51964554617737","51,87810981410364"
573,"1,5793788171578498","47,36233850207489","52,05828268076727"
574,"1,5568801742288723","47,204990889062884","52,23812893670826"
575,"1,5347426725638817","47,0476117117009","52,41764561573523"
576,"1,5129603672318162","46,89020983864694","52,596829794121255"
577,"1,4915274056062566","46,732794003976686","52,77567859041707"
578,"1,4704380262344288","46,5753728085052","52,95418916526039"
579,"1,4496865577082239","46,41795472111055","53,13235872118125"
580,"1,4292674175377538","46,26054808005854","53,31018450240372"
581,"1,4091751110279267","46,10316109432817","53,487663794643915"
582,"1,3894042301585119","45,94580184493699","53,66479392490451"
583,"1,3699494524681426","45,788478286265956","53,84157226126591"
584,"1,35080553994268","45,63119824738319","54,017996212674134"
585,"1,331967337908349","45,473969433366115","54,19406322872555"
586,"1,3134297739300302","45,31679942662142","54,36977079944856"
587,"1,2951878567150787","45,15969568820254","54,54511645508239"
588,"1,2772366750230195","45,00266555912394","54,720097765853055"
589,"1,2595713965814526","44,845716261671996","54,89471234174656"
590,"1,2421872670084821","44,6888549007119","55,06895783227963"
591,"1,2250796087419697","44,53208846499025","55,24283192626778"
592,"1,2082438199758934","44,375423828432965","55,41633235159115"
593,"1,1916753736040784","44,21886775143801","55,58945687495792"
594,"1,1753698161715518","44,06242688216286","55,7622033016656"
595,"1,1593227668337567","43,90610775780601","55,93456947536024"
596,"1,143529916323848","43,74991680588259","56,10655327779357"
597,"1,1279870259282774","43,59386034549345","56,27815262857829"
598,"1,1126899264708627","43,43794458858762","56,44936548494153"
599,"1,097634517305521","43,28217564121789","56,6201898414766"
600,"1,0828167653178364","43,12655950478911","56,79062372989308"
601,"1,0682327039356172","42,97110207729904","56,960665218765364"
602,"1,0538784321485872","42,815809154571625","57,1303124132798"
603,"1,039750113537345","42,660686431482276","57,299563454980394"
604,"1,025843975311712","42,5057395031751","57,468416521513205"
605,"1,012156307358581","42,350973866271836","57,6368698263696"
606,"0,9986834612993682","42,19639492007235","57,8049216186283"
607,"0,9854218495571555","42,04200796774642","57,97257018269644"
608,"0,9723679444336094","41,88781821751685","58,139813838049555"
609,"0,9595182771957466","41,733830783833504","58,30665093897076"
610,"0,9468694371726094","41,58005068853838","58,47307987428903"
611,"0,9344180708619083","41,426482862021395","58,63909906711671"
612,"0,9221608810466757","41,273132144366926","58,80470697458641"
613,"0,9100946259219724","41,120003286490885","58,96990208758716"
614,"0,8982161182316772","40,967100951268215","59,13468293050012"
615,"0,886522224415384","40,81442971465092","59,29904806093371"
616,"0,875009863765424","40,66199406677623","59,462996069458356"
617,"0,8636760075940242","40,50979841306512","59,626525579340864"
618,"0,8525176784106049","40,35784707531092","59,78963524627848"
619,"0,8415319491092171","40,20614429275811","59,95232375813268"
620,"0,8307159421661101","40,05469422317107","60,11458983466283"
621,"0,8200668288474169","39,903500943892915","60,27643222725967"
622,"0,8095818284269399","39,75256845289435","60,43784971867871"
623,"0,7992582074140121","39,60190066981232","60,59884112277367"
624,"0,7890932787914064","39,45150143697876","60,75940528422984"
625,"0,7790844012632604","39,30137452043908","60,91954107829766"
626,"0,7692289785129782","39,15152361096071","61,079247410526314"
627,"0,7595244584710699","39,00195232503137","61,23852321649756"
628,"0,7499683325928811","38,852664205847326","61,39736746155979"
629,"0,7405581351461661","38,7036627242915","61,555779140562336"
630,"0,7312914425084495","38,55495127990142","61,71375727759013"
631,"0,7221658724741224","38,406533201827145","61,871300925698726"
632,"0,7131790835712134","38,25841174977909","62,02840916664969"
633,"0,7043287743877717","38,110590114965746","62,18508111064648"
634,"0,6956126829077993","37,9630714210214","62,3413158960708"
635,"0,6870285858566623","37,81585872492382","62,49711268921951"
636,"0,6785742980559137","37,668955017902036","62,652470684042044"
637,"0,6702476717874548","37,52236322633406","62,807389101878485"
638,"0,6620465961669588","37,37608621263477","62,96186719119827"
639,"0,6539689965264837","37,230126776133936","63,11590422733958"
640,"0,6460128338061927","37,08448765394441","63,269499512249396"
641,"0,6381761039551048","36,93917152182052","63,42265237422438"
642,"0,6304568373407917","36,79418099500678","63,57536216765243"
643,"0,6228530981679392","36,64951862907691","63,72762827275515"
644,"0,615362983905688","36,50518692076323","63,87945009533108"
645,"0,6079846247236679","36,361188308776505","64,03082706649982"
646,"0,6007161829366388","36,217525174616284","64,18175864244708"
647,"0,5935558524576506","36,07419984337179","64,33224430417056"
648,"0,5865018582596326","35,93121458451344","64,48228355722692"
649,"0,5795524558453221","35,78857161267507","64,63187593147961"
650,"0,5727059307254436","35,646273088426824","64,78102098084773"
651,"0,5659605979050454","35,50432111903899","64,92971828305596"
652,"0,5593148013779025","35,3627177592366","65,07796743938549"
653,"0,5527669136288944","35,22146501194507","65,22576807442603"
654,"0,5463153351442641","35,08056482902681","65,37311983582892"
655,"0,5399584939296654","34,94001911200897","65,52002239406136"
656,"0,5336948450359065","34,799829712802314","65,66647544216177"
657,"0,5275228700922948","34,65999843441142","65,81247869549627"
658,"0,5214410768474913","34,52052703163609","65,9580318915164"
659,"0,515447998717779","34,38141721176426","66,10313478951794"
660,"0,5095421943426536","34,242670635256275","66,24778717040104"
661,"0,503722247147642","34,10428891642084","66,39198883643148"
662,"0,4979867649142561","33,966273624082476","66,53573961100324"
663,"0,49233437935698704","33,82862628224075","66,67903933840223"
664,"0,4867637457072496","33,69134837072127","66,82188788357145"
665,"0,48127354230418173","33,554441325818544","66,96428513187723"
666,"0,47586247019220806","33,41790654093078","67,10623098887697"
667,"0,47052925272527535","33,28174536718668","67,24772538008801"
668,"0,465272635177668","33,14595911406437","67,38876825075793"
669,"0,4600913843613127","33,010549050002496","67,52935956563616"
670,"0,45498428824948167","32,87551640300357","67,66949930874691"
671,"0,4499501556068041","32,74086236122966","67,8091874831635"
672,"0,4449878156254965","32,606588073590466","67,94842411078399"
673,"0,44009611756772243","32,472694650323994","68,08720923210824"
674,"0,4352739304139942","32,33918316356966","68,2255429060163"
675,"0,4305201425175275","32,20605464793416","68,36342520954827"
676,"0,4258336612644629","32,07331010105007","68,50085623768543"
677,"0,4212134127398671","31,94095048412716","68,63783610313293"
678,"0,4166583413994284","31,80897672249676","68,77436493610377"
679,"0,4121674097467616","31,677389706148944","68,91044288410424"
680,"0,4077395980162373","31,546190290262864","69,04607011172084"
681,"0,4033739038612534","31,41537929573019","69,1812468004085"
682,"0,39906934204786404","31,28495750967172","69,31597314828036"
683,"0,39482494415368624","31,154925685947333","69,45024936989893"
684,"0,39063975827200126","31,025284545659247","69,5840756960687"
685,"0,38651284872097114","30,896034777648754","69,71745237363022"
686,"0,38244329575789077","30,767177038986453","69,8503796652556"
687,"0,3784301952983968","30,63871195545606","69,98285784924549"
688,"0,3744726586405552","30,510640122031916","70,11488721932747"
689,"0,3705698121937509","30,382962103350195","70,246468084456"
690,"0,36672079721230283","30,25567843417394","70,3776007686137"
691,"0,3629247695337295","30,12878961985201","70,50828561061421"
692,"0,35918089932159036","30,002296136771943","70,63852296390641"
693,"0,35548837081282975","29,876198432806888","70,76831319638022"
694,"0,35184638206955","29,750496927756622","70,89765669017376"
695,"0,3482541447351428","29,625192013782748","71,02655384148204"
696,"0,3447108837947073","29,500284055838133","71,15500506036709"
697,"0,3412158373396848","29,375773392090696","71,28301077056955"
698,"0,3377682563366415","29,251660334341526","71,41057140932176"
699,"0,3343674044001302","29,127945168437503","71,5376874271623"
700,"0,33101255756956427","29,00462815467842","71,66435928775194"
701,"0,3277030040900369","28,881709528218725","71,79058746769115"
702,"0,32443804419702005","28,759189499463872","71,91637245633902"
703,"0,3212169899048787","28,63706825446145","72,04171475563358"
704,"0,3180391647991358","28,515345955287078","72,1666148799137"
705,"0,31490390383242584","28,394022740425154","72,29107335574233"
706,"0,311810553124074","28,273098725144532","72,4150907217313"
707,"0,3087584697632402","28,152574001869205","72,53866752836745"
708,"0,30574702161556716","28,03244864054401","72,66180433784032"
709,"0,3027755871332737","27,91272268899543","72,7845017238712"
710,"0,29984355516863337","27,793396173287633","72,90676027154365"
711,"0,29695032479078187","27,674469098073683","73,02858057713544"
712,"0,29409530510579507","27,555941446942082","73,14996324795203"
713,"0,2912779150799822","27,437813182758653","73,27090890216127"
714,"0,28849758336633874","27,320084248003845","73,39141816862971"
715,"0,28575374813410415","27,202754565105515","73,51149168676028"
716,"0,2830458569013711","27,085824036767242","73,63113010633128"
717,"0,28037336637069293","26,969292546292227","73,75033408733698"
718,"0,27773574226763786","26,853159957902836","73,86910429982943"
719,"0,2751324591822378","26,73742611705586","73,98744142376181"
720,"0,27256300041328185","26,622090850753533","74,10534614883309"
721,"0,27002685781540486","26,50715396785034","74,22281917433416"
722,"0,26752353164892123","26,392615259355733","74,33986120899526"
723,"0,265052530432357","26,27847449873273","74,45647297083482"
724,"0,2626133707976317","26,164731442192515","74,57265518700976"
725,"0,26020557734784394","26,05138582898505","74,688408593667"
726,"0,2578286825176146","25,938437381685777","74,80373393579652"
727,"0,25548222643594226","25,825885806478436","74,91863196708553"
728,"0,2531657567915266","25,71373079343409","75,03310344977429"
729,"0,250878828700516","25,60197201678635","75,14714915451304"
730,"0,24862100457663605","25,490609135202885","75,26076986022039"
731,"0,24639185400365715","25,37964179205329","75,37396635394296"
732,"0,24419095361015872","25,2690696156733","75,48673943071645"
733,"0,24201788694654983","25,158892219625418","75,59908989342794"
734,"0,23987224436430557","25,049109202956057","75,71101855267955"
735,"0,2377536228973795","24,93972015044917","75,82252622665337"
736,"0,2356616261457534","24,830724632876446","75,93361374097772"
737,"0,23359586416108583","24,7221222072441","76,04428192859473"
738,"0,23155595333442192","24,613912417036367","76,15453162962913"
739,"0,22954151628592728","24,506094792455617","76,26436369125838"
740,"0,22755218175660963","24,398668850659273","76,37377896758404"
741,"0,2255875845019924","24,291634095993494","76,48277831950445"
742,"0,22364736518770495","24,18499002022366","76,59136261458858"
743,"0,22173117028695508","24,078736102761745","76,69953272695123"
744,"0,21983865197984945","23,97287181089062","76,80728953712946"
745,"0,2179694680545288","23,86739659998524","76,91463393196015"
746,"0,21612328181008508","23,762309913730906","77,02156680445893"
747,"0,21429976196122796","23,657611184338467","77,12808905370022"
748,"0,2124985825446693","23,55329983275666","77,23420158469858"
749,"0,21071942282719425","23,449375268881525","77,3399053082912"
750,"0,20896196721538834","23,34583689176298","77,44520114102154"
751,"0,20722590516699058","23,24268408980853","77,55009000502439"
752,"0,20551093110384272","23,139916240984288","77,65457282791178"
753,"0,203816744326406","23,037532713013153","77,75865054266035"
754,"0,20214304892981652","22,93553286357036","77,86232408749974"
755,"0,20048955372145139","22,83391604047627","77,9655944058022"
756,"0,1988559721399779","22,732681581886656","78,06846244597328"
757,"0,197242022175859","22,631828816480223","78,17092916134384"
758,"0,19564742629328802","22,53135706364371","78,27299551006293"
759,"0,1940719113535269","22,431265633654352","78,37466245499205"
760,"0,19251520853962217","22,33155382785989","78,47593096360042"
761,"0,19097705328247352","22,23222093885611","78,57680200786135"
762,"0,18945718518823007","22,133266250661947","78,67727656414975"
763,"0,18795534796699015","22,034689038892168","78,77735561314077"
764,"0,18647128936278082","21,936488570927686","78,87704013970946"
765,"0,18500476108479352","21,838664106083574","78,97633113283156"
766,"0,1835555187398529","21,741214895774696","79,07522958548537"
767,"0,18212332176609625","21,644140183679138","79,17373649455469"
768,"0,18070793336784138","21,547439205899327","79,27185286073275"
769,"0,179309120451621","21,451111191120972","79,36957968842732"
770,"0,1779266535633624","21,35515536076978","79,46691798566678"
771,"0,17656030682669122","21,25957092916603","79,5638687640072"
772,"0,1752098578823388","21,16435710367703","79,66043303844054"
773,"0,173875087828633","21,06951308486743","79,75661182730386"
774,"0,17255578116305215","20,975038066647468","79,8524061521894"
775,"0,17125172572482308","20,880931236419194","79,9478170378559"
776,"0,16996271263854384","20,787191775220638","80,04284551214073"
777,"0,1686885362588123","20,693818857867985","80,13749260587312"
778,"0,16742899411584214","20,600811653095796","80,23175935278829"
779,"0,16618388686204819","20,508169323695263","80,32564678944262"
780,"0,1649530182195832","20,415891026650563","80,41915595512978"
781,"0,16373619492880861","20,323975913273294","80,51228789179783"
782,"0,16253322669768228","20,232423129335064","80,60504364396718"
783,"0,16134392615204596","20,14123181519822","80,69742425864966"
784,"0,16016810878679644","20,050401105944765","80,78943078526837"
785,"0,15900559291792388","19,959930131503448","80,88106427557855"
786,"0,1578561996354014","19,86981801677514","80,97232578358938"
787,"0,15671975275691036","19,780063881756384","81,06321636548662"
788,"0,15559607878238596","19,690666841661283","81,15373707955625"
789,"0,15448500684936803","19,60162600704163","81,24388898610891"
790,"0,15338636868914238","19,5129404839054","81,33367314740538"
791,"0,15229999858365806","19,424609373833515","81,42309062758274"
792,"0,15122573332320619","19,336631774095068","81,51214249258165"
793,"0,15016341216484674","19,249006777760815","81,60082981007426"
794,"0,14911287679156915","19,16173347381517","81,68915364939319"
795,"0,1480739712721735","19,074810947266535","81,77711508146122"
796,"0,14704654202185902","18,988238279256148","81,86471517872192"
797,"0,14603043776350688","18,90201454716535","81,95195501507108"
798,"0,14502550948964468","18,816138824721335","82,03883566578895"
799,"0,14403161042508","18,73061018210143","82,12535820747343"
800,"0,14304859599019074","18,645427686035884","82,21152371797386"
801,"0,14207632376486026","18,56059039990918","82,2973332763259"
802,"0,14111465345304575","18,476097383859937","82,38278796268696"
803,"0,14016344684796764","18,39194769487938","82,4678888582726"
804,"0,13922256779790934","18,308140386908395","82,55263704529365"
805,"0,13829188217261568","18,224674510933212","82,63703360689412"
806,"0,13737125783027931","18,141549115079737","82,72107962708994"
807,"0,1364605645851043","18,058763244706494","82,80477619070835"
808,"0,13555967417543624","17,976315942496264","82,88812438332825"
809,"0,13466846023244866","17,894206248546418","82,97112529122109"
810,"0,1337867982493756","17,812433200457917","83,05378000129265"
811,"0,13291456555128012","17,73099583342309","83,13608960102557"
812,"0,13205164126534938","17,649893180312073","83,21805517842253"
813,"0,1311979062917062","17,569124271758046","83,2996778219502"
814,"0,1303532432747281","17,488688136241258","83,38095862048397"
815,"0,12951753657486434","17,408583800171773","83,46189866325332"
816,"0,1286906722409419","17,32881028797107","83,54249903978794"
817,"0,12787253798295165","17,24936662215245","83,62276083986455"
818,"0,12706302314530565","17,17025182340024","83,70268515345441"
819,"0,12626201868055748","17,091464910647865","83,78227307067154"
820,"0,1254694171235767","17,01300490115481","83,86152568172157"
821,"0,1246851125661695","16,934870810582407","83,94044407685139"
822,"0,12390900063213724","16,857061653068513","84,01902934629932"
823,"0,12314097845276513","16,77957644130115","84,09728258024606"
824,"0,12238094464273308","16,702414186590993","84,17520486876624"
825,"0,12162879927644109","16,625573898942832","84,25279730178069"
826,"0,1208844438647417","16,549054587125973","84,33006096900925"
827,"0,1201477813320722","16,472855258743557","84,40699695992433"
828,"0,1194187159939791","16,396974920300938","84,48360636370504"
829,"0,1186971535350281","16,32141257727295","84,55989026919197"
830,"0,11798300098709238","16,246167234170237","84,63584976484262"
831,"0,11727616670801234","16,171237894604563","84,71148593868737"
832,"0,11657656036062027","16,096623561353166","84,78679987828616"
833,"0,11588409289212313","16,02232323642212","84,8617926706857"
834,"0,11519867651383722","15,948335921108793","84,93646540237732"
835,"0,11452022468126817","15,874660616063302","85,01081915925538"
836,"0,11384865207453018","15,801296321349096","85,08485502657632"
837,"0,1131838745790983","15,728242036502593","85,15857408891826"
838,"0,11252580926688789","15,655496760591928","85,23197743014113"
839,"0,11187437437765523","15,583059492274808","85,30506613334748"
840,"0,11122948930071352","15,510929229855462","85,37784128084377"
841,"0,11059107455695885","15,439104971340758","85,45030395410222"
842,"0,1099590517812001","15,367585714495442","85,52245523372329"
843,"0,10933334370478787","15,29637045689653","85,59429619939861"
844,"0,10871387413853661","15,22545819598686","85,66582792987454"
845,"0,10810056795593509","15,154847929127836","85,73705150291616"
846,"0,10749335107663965","15,08453865365133","85,80796799527197"
847,"0,1068921504502456","15,014529366910804","85,87857848263889"
848,"0,10629689404033137","14,944819066331618","85,94888403962798"
849,"0,10570751080877097","14,87540674946057","86,01888573973059"
850,"0,10512393070030959","14,806291414014645","86,08858465528498"
851,"0,10454608462739791","14,737472057929015","86,15798185744352"
852,"0,10397390445528033","14,668947679404267","86,22707841614039"
853,"0,1034073229873328","14,600717276952906","86,2958754000597"
854,"0,10284627395064556","14,532779849445106","86,36437387660419"
855,"0,10229069198184675","14,465134396153733","86,43257491186436"
856,"0,10174051261316219","14,397779916798678","86,5004795705881"
857,"0,10119567225870765","14,330715411590443","86,56808891615078"
858,"0,10065610820100898","14,263939881273052","86,63540401052587"
859,"0,1001217585777465","14,19745232716627","86,70242591425591"
860,"0,09959256236871931","14,13125175120714","86,76915568642407"
861,"0,09906845938302597","14,065337155990841","86,83559438462606"
862,"0,0985493902464574","13,999707544810885","86,90174306494258"
863,"0,09803529638909851","13,93436192169867","86,96760278191215"
864,"0,09752612003313478","13,869299291462362","87,03317458850442"
865,"0,0970218041808601","13,804518659725163","87,0984595360939"
866,"0,09652229260288243","13,740019032962937","87,1634586744341"
867,"0,09602752982652385","13,67579941854121","87,22817305163218"
868,"0,09553746112441133","13,611858824751558","87,29260371412394"
869,"0,0950520325032552","13,548196260847401","87,35675170664926"
870,"0,09457119069281174","13,484810737079172","87,42061807222794"
871,"0,09409488313502687","13,421701264728922","87,48420385213598"
872,"0,09362305797335765","13,358866856144324","87,54751008588225"
873,"0,0931556640422685","13,296306524772103","87,61053781118557"
874,"0,092692650856899","13,234019285190904","87,67328806395213"
875,"0,09223396860290059","13,172004153143595","87,73576187825344"
876,"0,09177956812643875","13,11026014556901","87,79796028630449"
877,"0,09132940092435814","13,04878628063315","87,85988431844243"
878,"0,09088341913450769","12,987581577759853","87,92153500310557"
879,"0,09044157552622296","12,926645057660902","87,98291336681281"
880,"0,09000382349096288","12,86597574236565","88,04402043414332"
881,"0,08957011703309833","12,805572655250078","88,10485722771676"
882,"0,08914041076084991","12,74543482106537","88,16542476817372"
883,"0,08871465987737216","12,685561265965985","88,22572407415659"
884,"0,08829282017198194","12,625951017537203","88,28575616229077"
885,"0,08787484801152821","12,566603104822198","88,34552204716623"
886,"0,08746070033190102","12,507516558348621","88,40502274131943"
887,"0,08705033462967707","12,448690410154699","88,46425925521558"
888,"0,08664370895389961","12,390123693814854","88,5232325972312"
889,"0,08624078189799042","12,331815444464867","88,5819437736371"
890,"0,08584151259179139","12,273764698826568","88,64039378858159"
891,"0,08544586069373368","12,215970495232073","88,69858364407415"
892,"0,08505378638313214","12,158431873647567","88,75651433996926"
893,"0,08466525035260292","12,101147875696654","88,8141868739507"
894,"0,08428021380060201","12,044117544683253","88,8716022415161"
895,"0,08389863842408285","11,987339925614066","88,9287614359618"
896,"0,08352048641127081","11,930814065220623","88,98566544836805"
897,"0,08314572043455258","11,874539011980898","89,0423152675845"
898,"0,08277430364347846","11,818513816140516","89,09871188021596"
899,"0,0824061996578758","11,762737529733537","89,15485627060855"
900,"0,08204137256107143","11,70720920660284","89,21074942083605"
901,"0,08167978689322147","11,651927902420114","89,26639231068663"
902,"0,08132140764474649","11,596892674705442","89,32178591764978"
903,"0,08096620024987033","11,542102582846496","89,3769312169036"
904,"0,08061413058026087","11,487556688117355","89,43182918130235"
905,"0,0802651649387709","11,433254053696936","89,48648078136426"
906,"0,07991927005327738","11,379193744687043","89,54088698525965"
907,"0,07957641307061766","11,32537482813006","89,5950487587993"
908,"0,07923656155062066","11,271796373026277","89,64896706542308"
909,"0,0788996834602317","11,218457450350833","89,70264286618891"
910,"0,07856574716772928","11,165357133070342","89,7560771197619"
911,"0,07823472143703222","11,112494496159123","89,80927078240381"
912,"0,07790657542209573","11,059868616615118","89,86222480796276"
913,"0,07758127866139479","11,007478573475453","89,91494014786312"
914,"0,0772588010724936","10,955323447831661","89,96741775109581"
915,"0,0769391129466993","10,903402322844583","90,01965856420868"
916,"0,07662218494379894","10,851714283758911","90,07166353129726"
917,"0,07630798808687791","10,800258417917444","90,12343359399564"
918,"0,0759964937572189","10,749033814775006","90,17496969146774"
919,"0,07568767368927955","10,698039565912032","90,22627276039864"
920,"0,07538149996574794","10,647274765047875","90,27734373498633"
921,"0,07507794501267435","10,596738508053779","90,3281835469335"
922,"0,074776981594678","10,54642989296556","90,37879312543971"
923,"0,07447858281022766","10,496348019995988","90,42917339719374"
924,"0,07418272208699495","10,446491991546862","90,47932528636609"
925,"0,07388937317727877","10,396860912220804","90,52924971460186"
926,"0,07359851015350018","10,347453888832769","90,57894760101368"
927,"0,07331010740376609","10,298270030421252","90,62841986217494"
928,"0,07302413962750097","10,249308448259246","90,67766741211321"
929,"0,07274058183114526","10,200568255864882","90,72669116230392"
930,"0,07245940932391944","10,152048569011836","90,77549202166419"
931,"0,07218059771365265","10,103748505739441","90,82407089654686"
932,"0,07190412290267488","10,055667186362546","90,87242869073472"
933,"0,07162996108377152","10,00780373348111","90,92056630543506"
934,"0,07135808873619942","9,960157271989528","90,96848463927421"
935,"0,07108848262176332","9,912726929085725","91,01618458829245"
936,"0,07082111978095171","9,86551183427997","91,06366704593901"
937,"0,07055597752913118","9,81851111940347","91,11093290306734"
938,"0,07029303345279818","9,771723918616692","91,15798304793044"
939,"0,07003226540588744","9,725149368417467","91,20481836617658"
940,"0,06977365150613593","9,678786607648844","91,25143974084496"
941,"0,06951717013150154","9,63263477750671","91,29784805236173"
942,"0,06926279991663563","9,586693021547175","91,34404417853612"
943,"0,06901051974940853","9,540960485693743","91,39002899455679"
944,"0,06876030876748704","9,49543631824424","91,43580337298822"
945,"0,06851214635496326","9,450119669877523","91,48136818376746"
946,"0,06826601213903381","9,40500969365999","91,52672429420092"
947,"0,06802188598672858","9,36010554505184","91,57187256896137"
948,"0,06777974800168829","9,315406381913148","91,6168138700851"
949,"0,0675395785209901","9,270911364509717","91,66154905696922"
950,"0,06730135811202037","9,226619655518725","91,70607898636918"
951,"0,06706506756939389","9,182530420034162","91,75040451239637"
952,"0,06683068791191879","9,13864282557208","91,79452648651593"
953,"0,06659820037960652","9,094956042075628","91,8384457575447"
954,"0,06636758643072596","9,051469241919898","91,88216317164931"
955,"0,06613882773890108","9,008181599916576","91,92567957234445"
956,"0,06591190619025149","8,965092293318412","91,96899580049127"
957,"0,0656868038805751","8,92220050182348","92,01211269429588"
958,"0,06546350311257226","8,879505407579277","92,05503108930809"
959,"0,0652419863931107","8,837006195186625","92,0977518184202"
960,"0,06502223643053061","8,794702051703394","92,14027571186601"
961,"0,06480423613198925","8,752592166648054","92,1826035972199"
962,"0,0645879686008445","8,710675732003038","92,22473629939606"
963,"0,0643734171340765","8,668951942217955","92,2666746406479"
964,"0,06416056521974718","8,627419994212614","92,30841944056758"
965,"0,06394939653449667","8,586079087379877","92,34997151608556"
966,"0,06373989494107622","8,54492842358837","92,39133168147049"
967,"0,06353204448591705","8,503967207185005","92,43250074832902"
968,"0,06332582939673449","8,463194644997362","92,47347952560584"
969,"0,06312123408016689","8,422609946335898","92,51426881958388"
970,"0,06291824311944867","8,382212322996004","92,55486943388449"
971,"0,06271684127211723","8,342000989259917","92,59528216946791"
972,"0,06251701346775275","8,301975161898461","92,63550782463372"
973,"0,06231874480575084","8,26213406017267","92,67554719502151"
974,"0,062122020553127155","8,222476905835222","92,71540107361157"
