step,"Flow: (dynamic) S -> I, 
inducing by: I, ","Flow: (0.001) I -> R, 
 not inducing"
1236,"-0,004251473844590926","0,04411175698415982"
1237,"-0,004171927442914624","0,04406339375333107"
1238,"-0,004082084926670786","0,04401515843213483"
1239,"-0,003981976444287674","0,043967061188776024"
1240,"-0,003871632158865075","0,04391911215114296"
1241,"-0,003751082253941667","0,043871321406832954"
1242,"-0,0036203569390598107","0,04382369900317218"
1243,"-0,0034794864551338854","0,043776254947229955"
1244,"-0,0033285010796281797","0,04372899920582758"
1245,"-0,003167431131550915","0,043681941705542134"
1246,"-0,0029963069762711783","0,04363509233270504"
1247,"-0,0028151590301661216","0,04358846093339606"
1248,"-0,0026240177651057836","0,043542057313432504"
1249,"-0,002422913712783553","0,04349589123835396"
1250,"-0,0022118774689002226","0,04344997243340283"
1251,"-0,001990939697210371","0,04340431058350053"
1252,"-0,001760131133439821","0,04335891533321982"
1253,"-0,0015194825890830978","0,04331379628675316"
1254,"-0,001269024955090486","0,043268963007877324"
1255,"-0,0010087892054544466","0,04322442501991436"
1256,"-0,000738806400704951","0,04318019180568899"
1257,"-0,0004591076913246256","0,04313627280748259"
1258,"-0,0001697243210936881","0,043092677426983785"
1259,"0,00012931236962415203","0,0430494150252357"
1260,"0,00043797094064405753","0,04300649492258009"
1261,"0,0007562198487590531","0,042963926398598154"
1262,"0,0010840274445643075","0,04292171869204832"
1263,"0,0014213619692948834","0,042879881000800826"
1264,"0,0017681915516647407","0,04283842248176932"
1265,"0,0021244842046947965","0,042797352250839214"
1266,"0,002490207822517689","0,04275667938279307"
1267,"0,002865330177146192","0,04271641291123279"
1268,"0,003249818915192714","0,04267656182849871"
1269,"0,0036436415545264833","0,0426371350855854"
1270,"0,004046765480855143","0,04259814159205434"
1271,"0,004459157944217324","0,04255959021594315"
1272,"0,0048807860553723706","0,04252148978367142"
1273,"0,0053116167820734745","0,04248384907994312"
1274,"0,005751616945209965","0,04244667684764525"
1275,"0,006200753214804675","0,042409981787742815"
1276,"0,006658992105852058","0,04237377255916988"
1277,"0,007126299973982405","0,04233805777871657"
1278,"0,007602643010937593","0,04230284602091184"
1279,"0,008087987239843419","0,04226814581790187"
1280,"0,008582298510263998","0,042233965659323816"
1281,"0,009085542493022509","0,042200313992174755"
1282,"0,009597684674774011","0,042167199220675605"
1283,"0,010118690352314177","0,0421346297061297"
1284,"0,010648524626609434","0,04210261376677589"
1285,"0,011187152396532294","0,04207115967763573"
1286,"0,011734538352287075","0,04204027567035463"
1287,"0,012290646968510078","0,04200996993303656"
1288,"0,01285544249702845","0,04198025061007203"
1289,"0,013428888959262433","0,04195112580195899"
1290,"0,01401095013825506","0,04192260356511629"
1291,"0,014601589570313269","0,04189469191168943"
1292,"0,01520077053624543","0,041867398809348054"
1293,"0,01580845605217842","0,04184073218107496"
1294,"0,01642460885993955","0,04181469990494606"
1295,"0,017049191416986496","0,041789309813901054"
1296,"0,01768216588587046","0,04176456969550414"
1297,"0,018323494123215937","0,041740487291694515"
1298,"0,018973137668201936","0,04171707029852603"
1299,"0,019631057730528905","0,04169432636589571"
1300,"0,020297215177855446","0,04167226309726035"
1301,"0,020971570522689855","0,041650888049340945"
1302,"0,02165408390872044","0,04163020873181429"
1303,"0,022344715096569802","0,0416102326069912"
1304,"0,0230434234489576","0,041590967089480776"
1305,"0,02375016791525671","0,041572419545840254"
1306,"0,024464907015427986","0,04155459729420967"
1307,"0,025187598823318686","0,04153750760393089"
1308,"0,025918200949310126","0,041521157695150274"
1309,"0,026656670522299884","0,041505554738404435"
1310,"0,027402964171004702","0,04149070585418833"
1311,"0,028157038004569715","0,041476618112505144"
1312,"0,028918847592470646","0,04146329853239721"
1313,"0,029688347943695213","0,041450754081457285"
1314,"0,030465493485190637","0,041438991675319524"
1315,"0,031250238039564594","0,04142801817712939"
1316,"0,03204253480202639","0,04141784039699182"
1317,"0,032842336316557134","0,041408465091396854"
1318,"0,0336495944512961","0,04139989896262202"
1319,"0,03446426037313246","0,041392148658110695"
1320,"0,03528628452149096","0,04138522076982572"
1321,"0,036115616581301246","0,04137912183357738"
1322,"0,036952205455140656","0,0413738583283251"
1323,"0,03779599923454039","0,04136943667545192"
1324,"0,038646945170446846","0,041365863238011"
1325,"0,039504989642828635","0,04136314431994344"
1326,"0,04037007812942214","0,041361286165266326"
1327,"0,041242155173607485","0,041360294957230474"
1328,"0,04212116435140901","0,04136017681744685"
1329,"0,043007048237613595","0,041360937804980805"
1330,"0,04389974837100198","0,04136258391541344"
1331,"0,04479920521868837","0,041365121079869026"
1332,"0,04570535813956465","0,04136855516400784"
1333,"0,04661814534684617","0,041372891966983405"
1334,"0,047537503869717466","0,041378137220363265"
1335,"0,04846336951407647","0,04138429658701262"
1336,"0,04939567682237694","0,04139137565993969"
1337,"0,05033435903257065","0,04139937996110212"
1338,"0,05127934803615053","0,04140831494017359"
1339,"0,052230574335298166","0,04141818597326957"
1340,"0,05318796699913965","0,0414289983616316"
1341,"0,05415145361911548","0,041440757330269105"
1342,"0,055120960263470645","0,04145346802655795"
1343,"0,056096411430873114","0,04146713551879486"
1344,"0,057077730003169985","0,04148176479470694"
1345,"0,058064837197291906","0,041497360759915405"
1346,"0,05905765251631797","0,04151392823635278"
1347,"0,060056093699714805","0,04153147196063274"
1348,"0,06106007667276499","0,04154999658237182"
1349,"0,062069515495201795","0,04156950666246222"
1350,"0,063084322309069","0,04159000667129496"
1351,"0,0641044072858261","0,04161150098693274"
1352,"0,06512967857272077","0,041633993893231636"
1353,"0,06616004223845347","0,04165748957791113"
1354,"0,06719540221815982","0,04168199213057167"
1355,"0,06823566025773879","0,041707505540659266"
1356,"0,06928071585755717","0,04173403369537635"
1357,"0,07033046621556292","0,04176158037753853"
1358,"0,07138480616984161","0,041790149263376555"
1359,"0,07244362814065312","0,041819743920283016"
1360,"0,07350682207198837","0,04185036780450339"
1361,"0,07457427537268707","0,04188202425877088"
1362,"0,0756458728571614","0,0419147165098848"
1363,"0,07672149668577266","0,04194844766623207"
1364,"0,07780102630490986","0,04198322071525161"
1365,"0,07888433838682321","0,042019038520841274"
1366,"0,07997130676926721","0,04205590382070725"
1367,"0,08106180239501175","0,04209381922365581"
1368,"0,08215569325128157","0,042132787206827164"
1369,"0,08325284430918858","0,04217281011287162"
1370,"0,0843531174632239","0,04221389014706793"
1371,"0,08545637147087944","0,04225602937438409"
1372,"0,08656246189247296","0,04229922971648058"
1373,"0,08767124103125275","0,04234349294865656"
1374,"0,08878255787386166","0,04238882069673916"
1375,"0,08989625803124458","0,042435214433916284"
1376,"0,09101218368008514","0,042482675477513616"
1377,"0,09213017350486208","0,042531204985716185"
1378,"0,09325006264061932","0,04258080395423534"
1379,"0,09437168261654617","0,04263147321292172"
1380,"0,09549486130046901","0,042683213422325346"
1381,"0,0966194228443584","0,04273602507020349"
1382,"0,09774518763095995","0,04278990846797764"
1383,"0,09887197222165987","0,042844863747140624"
1384,"0,09999958930570142","0,04290089085561514"
1385,"0,10112784765087014","0,042957989554065226"
1386,"0,1022565520557708","0,04301615941216203"
1387,"0,10338550330382251","0,04307539980480564"
1388,"0,10451449811910114","0,043135709908304655"
1389,"0,10564332912416263","0,04319708869651545"
1390,"0,10677178479998413","0,0432595349369431"
1391,"0,10789964944816308","0,043323047186806136"
1392,"0,10902670315551823","0,0433876237890675"
1393,"0,11015272176123912","0,043453262868433956"
1394,"0,11127747682673533","0,04351996232732676"
1395,"0,11240073560833781","0,043587719841826175"
1396,"0,11352226103300976","0,04365653285759269"
1397,"0,11464181167722637","0,04372639858576811"
1398,"0,11575914174918502","0,04379731399885957"
1399,"0,11687400107451193","0,04386927582660989"
1400,"0,1179861350856319","0,0439422805518578"
