step,S,E,I,R
758,"0,19564742629328802","2,197968077819117","20,333388985824595","78,27299551006293"
759,"0,1940719113535269","2,1775639119806867","20,253701721673664","78,37466245499205"
760,"0,19251520853962217","2,1573449756747847","20,174208852185103","78,47593096360042"
761,"0,19097705328247352","2,1373096811751853","20,094911257680923","78,57680200786135"
762,"0,18945718518823007","2,117456452457677","20,01580979820427","78,67727656414975"
763,"0,18795534796699015","2,0977837251543403","19,936905313737828","78,77735561314077"
764,"0,18647128936278082","2,0782899465070064","19,85819862442068","78,87704013970946"
765,"0,18500476108479352","2,0589735753199236","19,77969053076365","78,97633113283156"
766,"0,1835555187398529","2,039833081911665","19,70138181386303","79,07522958548537"
767,"0,18212332176609625","2,020866948066305","19,62327323561283","79,17373649455469"
768,"0,18070793336784138","2,0020736669838968","19,54536553891543","79,27185286073275"
769,"0,179309120451621","1,9834517432302783","19,467659447890693","79,36957968842732"
770,"0,1779266535633624","1,964999692686234","19,390155668083544","79,46691798566678"
771,"0,17656030682669122","1,9467160424960428","19,31285488666999","79,5638687640072"
772,"0,1752098578823388","1,9285993310154348","19,235757772661596","79,66043303844054"
773,"0,173875087828633","1,9106481077589863","19,158864977108443","79,75661182730386"
774,"0,17255578116305215","1,8928609333469772","19,08217713330049","79,8524061521894"
775,"0,17125172572482308","1,8752363794517366","19,00569485696746","79,9478170378559"
776,"0,16996271263854384","1,8577730287434986","18,92941874647714","80,04284551214073"
777,"0,1686885362588123","1,840469474835795","18,85334938303219","80,13749260587312"
778,"0,16742899411584214","1,8233243222304072","18,777487330865387","80,23175935278829"
779,"0,16618388686204819","1,8063361862618972","18,701833137433365","80,32564678944262"
780,"0,1649530182195832","1,7895036930417432","18,626387333608818","80,41915595512978"
781,"0,16373619492880861","1,7728254794021003","18,551150433871193","80,51228789179783"
782,"0,16253322669768228","1,7563001928392057","18,47612293649586","80,60504364396718"
783,"0,16134392615204596","1,7399264914564498","18,40130532374177","80,69742425864966"
784,"0,16016810878679644","1,723703043907135","18,32669806203763","80,78943078526837"
785,"0,15900559291792388","1,7076285293369362","18,25230160216651","80,88106427557855"
786,"0,1578561996354014","1,6917016373260891","18,17811637944905","80,97232578358938"
787,"0,15671975275691036","1,6759210678313194","18,104142813925066","81,06321636548662"
788,"0,15559607878238596","1,6602855311275306","18,030381310533752","81,15373707955625"
789,"0,15448500684936803","1,6447937477492731","17,95683225929236","81,24388898610891"
790,"0,15338636868914238","1,629444448432006","17,883496035473392","81,33367314740538"
791,"0,15229999858365806","1,6142363740531704","17,810372999780345","81,42309062758274"
792,"0,15122573332320619","1,5991682755730905","17,737463498521976","81,51214249258165"
793,"0,15016341216484674","1,584238913975719","17,664767863785098","81,60082981007426"
794,"0,14911287679156915","1,5694470602092392","17,59228641360593","81,68915364939319"
795,"0,1480739712721735","1,5547914951265422","17,52001945213999","81,77711508146122"
796,"0,14704654202185902","1,5402710094255914","17,447967269830556","81,86471517872192"
797,"0,14603043776350688","1,5258844035896875","17,37613014357566","81,95195501507108"
798,"0,14502550948964468","1,5116304878276527","17,304508336893683","82,03883566578895"
799,"0,14403161042508","1,4975080820139408","17,23310210008749","82,12535820747343"
800,"0,14304859599019074","1,4835160156286906","17,161911670407193","82,21152371797386"
801,"0,14207632376486026","1,4696531276977343","17,090937272211445","82,2973332763259"
802,"0,14111465345304575","1,4559182667325714","17,020179117127366","82,38278796268696"
803,"0,14016344684796764","1,4423102906703238","16,949637404209057","82,4678888582726"
804,"0,13922256779790934","1,4288280668136788","16,879312320094716","82,55263704529365"
805,"0,13829188217261568","1,4154704717708357","16,809204039162378","82,63703360689412"
806,"0,13737125783027931","1,4022363913954636","16,739312723684275","82,72107962708994"
807,"0,1364605645851043","1,389124720726684","16,66963852397981","82,80477619070835"
808,"0,13555967417543624","1,3761343639290853","16,600181578567177","82,88812438332825"
809,"0,13466846023244866","1,3632642342327819","16,530942014313634","82,97112529122109"
810,"0,1337867982493756","1,3505132538735272","16,46191994658439","83,05378000129265"
811,"0,13291456555128012","1,3378803540328874","16,393115479390204","83,13608960102557"
812,"0,13205164126534938","1,3253644747784894","16,324528705533584","83,21805517842253"
813,"0,1311979062917062","1,3129645650043478","16,2561597067537","83,2996778219502"
814,"0,1303532432747281","1,3006795823712825","16,188008553869974","83,38095862048397"
815,"0,12951753657486434","1,2885084932474333","16,12007530692434","83,46189866325332"
816,"0,1286906722409419","1,2764502726488813","16,05236001532219","83,54249903978794"
817,"0,12787253798295165","1,2645039041803827","15,984862717972069","83,62276083986455"
818,"0,12706302314530565","1,2526683799762248","15,917583443424013","83,70268515345441"
819,"0,12626201868055748","1,2409427006412108","15,850522210006655","83,78227307067154"
820,"0,1254694171235767","1,2293258751917795","15,783679025963034","83,86152568172157"
821,"0,1246851125661695","1,217816920997269","15,717053889585136","83,94044407685139"
822,"0,12390900063213724","1,2064148637213286","15,650646789347183","84,01902934629932"
823,"0,12314097845276513","1,1951187372634875","15,58445770403766","84,09728258024606"
824,"0,12238094464273308","1,1839275837008847","15,518486602890107","84,17520486876624"
825,"0,12162879927644109","1,1728404532301677","15,452733445712665","84,25279730178069"
826,"0,1208844438647417","1,1618564041095656","15,387198183016405","84,33006096900925"
827,"0,1201477813320722","1,1509745026011393","15,321880756142418","84,40699695992433"
828,"0,1194187159939791","1,1401938229132211","15,256781097387718","84,48360636370504"
829,"0,1186971535350281","1,12951344714304","15,191899130129912","84,55989026919197"
830,"0,11798300098709238","1,1189324652195451","15,127234768950691","84,63584976484262"
831,"0,11727616670801234","1,1084499748464298","15,062787919758133","84,71148593868737"
832,"0,11657656036062027","1,0980650814453576","14,998558479907807","84,78679987828616"
833,"0,11588409289212313","1,0877768980994011","14,93454633832272","84,8617926706857"
834,"0,11519867651383722","1,077584545496693","14,8707513756121","84,93646540237732"
835,"0,11452022468126817","1,0674871518742952","14,807173464189006","85,01081915925538"
836,"0,11384865207453018","1,05748385296229","14,743812468386805","85,08485502657632"
837,"0,1131838745790983","1,047573791928099","14,680668244574493","85,15857408891826"
838,"0,11252580926688789","1,0377561193210283","14,6177406412709","85,23197743014113"
839,"0,11187437437765523","1,0280299930170507","14,555029499257758","85,30506613334748"
840,"0,11122948930071352","1,0183945781638217","14,49253465169164","85,37784128084377"
841,"0,11059107455695885","1,0088490471259381","14,43025592421482","85,45030395410222"
842,"0,1099590517812001","0,9993925794304376","14,368193135065004","85,52245523372329"
843,"0,10933334370478787","0,9900243617125454","14,306346095183985","85,59429619939861"
844,"0,10871387413853661","0,9807435876616711","14,24471460832519","85,66582792987454"
845,"0,10810056795593509","0,9715494579676559","14,18329847116018","85,73705150291616"
846,"0,10749335107663965","0,9624411802672748","14,122097473384056","85,80796799527197"
847,"0,1068921504502456","0,9534179690909961","14,061111397819808","85,87857848263889"
848,"0,10629689404033137","0,9444790458100003","14,000340020521618","85,94888403962798"
849,"0,10570751080877097","0,9356236385834608","13,939783110877109","86,01888573973059"
850,"0,10512393070030959","0,9268509823060875","13,879440431708558","86,08858465528498"
851,"0,10454608462739791","0,9181603185559384","13,819311739373076","86,15798185744352"
852,"0,10397390445528033","0,9095508955424966","13,75939678386177","86,22707841614039"
853,"0,1034073229873328","0,9010219680550191","13,699695308897887","86,2958754000597"
854,"0,10284627395064556","0,8925727974111561","13,640207052033949","86,36437387660419"
855,"0,10229069198184675","0,8842026514058434","13,58093174474789","86,43257491186436"
856,"0,10174051261316219","0,8759108042604695","13,521869112538209","86,5004795705881"
857,"0,10119567225870765","0,8676965365723194","13,463018875018124","86,56808891615078"
858,"0,10065610820100898","0,8595591352642948","13,404380746008757","86,63540401052587"
859,"0,1001217585777465","0,8514978935349143","13,345954433631356","86,70242591425591"
860,"0,09959256236871931","0,8435121108085923","13,287739640398547","86,76915568642407"
861,"0,09906845938302597","0,8356010926861998","13,22973606330464","86,83559438462606"
862,"0,0985493902464574","0,8277641508959064","13,17194339391498","86,90174306494258"
863,"0,09803529638909851","0,8200006032443062","13,114361318454364","86,96760278191215"
864,"0,09752612003313478","0,8123097735678269","13,056989517894534","87,03317458850442"
865,"0,0970218041808601","0,8046909916844233","12,99982766804074","87,0984595360939"
866,"0,09652229260288243","0,7971435933455567","12,942875439617382","87,1634586744341"
867,"0,09602752982652385","0,7896669201884597","12,886132498352751","87,22817305163218"
868,"0,09553746112441133","0,7822603196886877","12,82959850506287","87,29260371412394"
869,"0,0950520325032552","0,774923145112957","12,773273115734444","87,35675170664926"
870,"0,09457119069281174","0,7676547554722709","12,7171559816069","87,42061807222794"
871,"0,09409488313502687","0,760454515475333","12,66124674925359","87,48420385213598"
872,"0,09362305797335765","0,753321795482249","12,605545060662076","87,54751008588225"
873,"0,0931556640422685","0,7462559714585156","12,550050553313588","87,61053781118557"
874,"0,092692650856899","0,7392564249292999","12,494762860261604","87,67328806395213"
875,"0,09223396860290059","0,7323225429340052","12,43968161020959","87,73576187825344"
876,"0,09177956812643875","0,725453717981127","12,384806427587883","87,79796028630449"
877,"0,09132940092435814","0,7186493480033963","12,330136932629754","87,85988431844243"
878,"0,09088341913450769","0,7119088363132128","12,27567274144664","87,92153500310557"
879,"0,09044157552622296","0,7052315915583653","12,221413466102538","87,98291336681281"
880,"0,09000382349096288","0,6986170276780418","12,167358714687609","88,04402043414332"
881,"0,08957011703309833","0,692064563859126","12,113508091390951","88,10485722771676"
882,"0,08914041076084991","0,6855736244927831","12,059861196572587","88,16542476817372"
883,"0,08871465987737216","0,679143639131333","12,006417626834653","88,22572407415659"
884,"0,08829282017198194","0,67277404244541","11,953176975091793","88,28575616229077"
885,"0,08787484801152821","0,6664642741814095","11,900138830640788","88,34552204716623"
886,"0,08746070033190102","0,6602137791192226","11,847302779229398","88,40502274131943"
887,"0,08705033462967707","0,6540220070302544","11,794668403124444","88,46425925521558"
888,"0,08664370895389961","0,6478884126357293","11,742235281179124","88,5232325972312"
889,"0,08624078189799042","0,6418124555652811","11,690002988899586","88,5819437736371"
890,"0,08584151259179139","0,6357936003158273","11,637971098510741","88,64039378858159"
891,"0,08544586069373368","0,6298313162107267","11,586139179021346","88,69858364407415"
892,"0,08505378638313214","0,623925077359221","11,534506796288346","88,75651433996926"
893,"0,08466525035260292","0,618074362616158","11,483073513080496","88,8141868739507"
894,"0,08428021380060201","0,6122786555419973","11,431838889141256","88,8716022415161"
895,"0,08389863842408285","0,6065374443630965","11,380802481250969","88,9287614359618"
896,"0,08352048641127081","0,6008502219322776","11,329963843288345","88,98566544836805"
897,"0,08314572043455258","0,595216485689673","11,279322526291226","89,0423152675845"
898,"0,08277430364347846","0,5896357376238504","11,228878078516667","89,09871188021596"
899,"0,0824061996578758","0,5841074842332146","11,178630045500322","89,15485627060855"
900,"0,08204137256107143","0,5786312364876869","11,128577970115153","89,21074942083605"
901,"0,08167978689322147","0,5732065097906599","11,078721392629454","89,26639231068663"
902,"0,08132140764474649","0,5678328239412284","11,029059850764213","89,32178591764978"
903,"0,08096620024987033","0,5625097030966922","10,979592879749804","89,3769312169036"
904,"0,08061413058026087","0,5572366757353348","10,93032001238202","89,43182918130235"
905,"0,0802651649387709","0,5520132746194714","10,881240779077466","89,48648078136426"
906,"0,07991927005327738","0,5468390367587702","10,832354707928273","89,54088698525965"
907,"0,07957641307061766","0,5417135033738422","10,783661324756219","89,5950487587993"
908,"0,07923656155062066","0,5366362198601008","10,735160153166175","89,64896706542308"
909,"0,0788996834602317","0,5316067357518888","10,686850714598945","89,70264286618891"
910,"0,07856574716772928","0,5266246046868723","10,63873252838347","89,7560771197619"
911,"0,07823472143703222","0,5216893843707007","10,590805111788422","89,80927078240381"
912,"0,07790657542209573","0,5168006365419301","10,543067980073188","89,86222480796276"
913,"0,07758127866139479","0,5119579269372118","10,49552064653824","89,91494014786312"
914,"0,0772588010724936","0,5071608252567408","10,448162622574921","89,96741775109581"
915,"0,0769391129466993","0,5024089051299677","10,400993417714615","90,01965856420868"
916,"0,07662218494379894","0,4977017440815684","10,354012539677342","90,07166353129726"
917,"0,07630798808687791","0,49303892349767375","10,30721949441977","90,12343359399564"
918,"0,0759964937572189","0,488420028592356","10,260613786182649","90,17496969146774"
919,"0,07568767368927955","0,4838446483743718","10,21419491753766","90,22627276039864"
920,"0,07538149996574794","0,4793123756141597","10,167962389433715","90,27734373498633"
921,"0,07507794501267435","0,4748228068110917","10,121915701242687","90,3281835469335"
922,"0,074776981594678","0,4703755421609771","10,076054350804585","90,37879312543971"
923,"0,07447858281022766","0,46597018552381764","10,030377834472171","90,42917339719374"
924,"0,07418272208699495","0,4616063443918122","9,98488564715505","90,47932528636609"
925,"0,07388937317727877","0,45728362985761023","9,939577282363194","90,52924971460186"
926,"0,07359851015350018","0,4530016565828127","9,894452232249956","90,57894760101368"
927,"0,07331010740376609","0,44876004276671866","9,849509987654534","90,62841986217494"
928,"0,07302413962750097","0,4445584101153166","9,80475003814393","90,67766741211321"
929,"0,07274058183114526","0,44039638381051915","9,760171872054363","90,72669116230392"
930,"0,07245940932391944","0,43627359247963976","9,715774976532195","90,77549202166419"
931,"0,07218059771365265","0,4321896681651101","9,67155883757433","90,82407089654686"
932,"0,07190412290267488","0,42814424629443676","9,62752294006811","90,87242869073472"
933,"0,07162996108377152","0,42413696565039577","9,583666767830714","90,92056630543506"
934,"0,07135808873619942","0,4201674683414639","9,539989803648064","90,96848463927421"
935,"0,07108848262176332","0,41623539977248536","9,49649152931324","91,01618458829245"
936,"0,07082111978095171","0,4123404086155721","9,453171425664397","91,06366704593901"
937,"0,07055597752913118","0,4084821467812369","9,410028972622232","91,11093290306734"
938,"0,07029303345279818","0,4046602693897575","9,367063649226933","91,15798304793044"
939,"0,07003226540588744","0,4008744347427707","9,324274933674696","91,20481836617658"
940,"0,06977365150613593","0,3971243042950945","9,28166230335375","91,25143974084496"
941,"0,06951717013150154","0,39340954262677796","9,239225234879932","91,29784805236173"
942,"0,06926279991663563","0,3897298174153761","9,1969632041318","91,34404417853612"
943,"0,06901051974940853","0,3860847994084495","9,154875686285294","91,39002899455679"
944,"0,06876030876748704","0,3824741623962865","9,112962155847953","91,43580337298822"
945,"0,06851214635496326","0,37889758318484745","9,071222086692675","91,48136818376746"
946,"0,06826601213903381","0,37535474156892845","9,029654952091061","91,52672429420092"
947,"0,06802188598672858","0,3718453203055444","8,988260224746295","91,57187256896137"
948,"0,06777974800168829","0,36836900508752923","8,947037376825618","91,6168138700851"
949,"0,0675395785209901","0,3649254845173522","8,905985879992365","91,66154905696922"
950,"0,06730135811202037","0,3615144500811484","8,865105205437576","91,70607898636918"
951,"0,06706506756939389","0,3581355961229634","8,824394823911199","91,75040451239637"
952,"0,06683068791191879","0,35478861981920884","8,783854205752872","91,79452648651593"
953,"0,06659820037960652","0,351473221153329","8,7434828209223","91,8384457575447"
954,"0,06636758643072596","0,3481891028906763","8,703280139029221","91,88216317164931"
955,"0,06613882773890108","0,3449359705535944","8,663245629362981","91,92567957234445"
956,"0,06591190619025149","0,34171353239670804","8,623378760921703","91,96899580049127"
957,"0,0656868038805751","0,3385214993824173","8,583679002441063","92,01211269429588"
958,"0,06546350311257226","0,335359585156596","8,544145822422681","92,05503108930809"
959,"0,0652419863931107","0,3322275060244916","8,504778689162134","92,0977518184202"
960,"0,06502223643053061","0,3291249809268268","8,465577070776568","92,14027571186601"
961,"0,06480423613198925","0,3260517314160999","8,426540435231953","92,1826035972199"
962,"0,0645879686008445","0,3230074816330837","8,387668250369954","92,22473629939606"
963,"0,0643734171340765","0,31999195828352084","8,348959983934435","92,2666746406479"
964,"0,06416056521974718","0,3170048906150149","8,310415103597599","92,30841944056758"
965,"0,06394939653449667","0,3140460103941153","8,272033076985762","92,34997151608556"
966,"0,06373989494107622","0,31111505188359456","8,233813371704775","92,39133168147049"
967,"0,06353204448591705","0,3082117518199178","8,195755455365086","92,43250074832902"
968,"0,06332582939673449","0,30533584939090114","8,15785879560646","92,47347952560584"
969,"0,06312123408016689","0,30248708621355974","8,120122860122338","92,51426881958388"
970,"0,06291824311944867","0,2996652063121424","8,082547116683862","92,55486943388449"
971,"0,06271684127211723","0,2968699560963524","8,045131033163564","92,59528216946791"
972,"0,06251701346775275","0,29410108433975335","8,007874077558709","92,63550782463372"
973,"0,06231874480575084","0,2913583421583577","7,970775718014313","92,67554719502151"
974,"0,062122020553127155","0,2886414829893978","7,933835422845824","92,71540107361157"
975,"0,061926826142353626","0,28595026257027734","7,8970526605614895","92,75507025072581"
976,"0,061733147169225865","0,28328443891770233","7,860426899884385","92,79455551402862"
977,"0,06154096939076111","0,28064377230699006","7,823957609774141","92,83385764852804"
978,"0,06135027872312637","0,2780280252515549","7,7876442594483395","92,8729774365769"
979,"0,06116106123959619","0,27543696248256955","7,751486318403614","92,91191565787415"
980,"0,06097330316853965","0,2728703509288004","7,71548325643642","92,95067308946616"
981,"0,060786990891436084","0,270327959696616","7,679634543663527","92,98925050574834"
982,"0,06060211094091916","0,26780956005016676","7,643939650542175","93,02764867846666"
983,"0,06041864999884873","0,2653149253917355","7,608398047889966","93,06586837671938"
984,"0,06023659489441016","0,26284383124225674","7,573009206904433","93,10391036695883"
985,"0,06005593260224068","0,2603960552220037","7,537772599182333","93,14177541299335"
986,"0,05987665024058226","0,2579713770314421","7,502687696738642","93,17946427598926"
987,"0,0596987350694607","0,2555695784322492","7,467753972025263","93,21697771447296"
988,"0,05952217448889046","0,253190443228497","7,43297089794946","93,25431648433309"
989,"0,05934695603710488","0,2508337572479976","7,3983379478919975","93,29148133882283"
990,"0,05917306738881134","0,24849930832381117","7,363854595725018","93,3284730285623"
991,"0,059000496353471044","0,24618688627591337","7,3295203158296305","93,36529230154092"
992,"0,058829230873603006","0,2438962828930223","7,295334583113241","93,40193990312007"
993,"0,05865925902311186","0,2416272919145832","7,2612968730266045","93,43841657603564"
994,"0,058490569005639155","0,23937970901291009","7,227406661580618","93,47472306040076"
995,"0,05832314915293777","0,23715333177548237","7,1936634253628435","93,51086009370867"
996,"0,05815698792326907","0,23494795968739624","7,160066641553784","93,54682841083549"
997,"0,05799207389982248","0,23276339411396887","7,126615787942889","93,58262874404326"
998,"0,05782839578915712","0,23059943828349455","7,0933103429443145","93,61826182298297"
999,"0,057665942419665196","0,22845589727015153","7,060149785612428","93,65372837469769"
1000,"0,05750470274005674","0,22633257797705847","7,027133595657067","93,68902912362576"
1001,"0,05734466581786549","0,22422928911947915","6,994261253458552","93,72416479160404"
1002,"0,05718582083797542","0,22214584120817443","6,9615322400824535","93,75913609787133"
1003,"0,057028157101167834","0,22008204653290028","6,928946037294123","93,79394375907175"
1004,"0,0568716640226885","0,21803771914605063","6,896502127572981","93,82858848925822"
1005,"0,0567163311308346","0,21601267484644404","6,864199994126577","93,86307099989608"
1006,"0,05656214806556127","0,21400673116325292","6,832039120904408","93,89739199986671"
1007,"0,05640910457710729","0,2120197073400744","6,800018992611519","93,93155219547124"
1008,"0,05625719052463975","0,21005142431914117","6,768139094721862","93,9655522904343"
1009,"0,05610639587491736","0,20810170472567216","6,736398913491445","93,99939298590792"
1010,"0,05595671070097212","0,20617037285236067","6,704797935971244","94,03307498047538"
1011,"0,055808125180809104","0,2042572546440001","6,6733356500199115","94,06659897015523"
1012,"0,05566062959612401","0,2023621776822452","6,642011544316252","94,09996564840533"
1013,"0,05551421433103832","0,20048497117050845","6,610825108371492","94,1331757061269"
1014,"0,05536886987085173","0,19862546591898997","6,57977583254134","94,16622983166876"
1015,"0,05522458680081159","0,19678349432984021","6,548863208037823","94,19912871083146"
1016,"0,055081355804899146","0,19495889038245426","6,518086726940933","94,23187302687165"
1017,"0,054939167664632284","0,19315148961889658","6,487445882210052","94,26446346050636"
1018,"0,054798013257884574","0,19136112912945533","6,4569401676951905","94,29690068991741"
1019,"0,054657883557720326","0,18958764753832502","6,42656907814801","94,32918539075588"
1020,"0,05451876963124545","0,18783088498941664","6,396332109232652","94,36131823614662"
1021,"0,054380662638473895","0,18609068313229402","6,366228757536383","94,39329989669278"
1022,"0,054243553831209365","0,1843668851082356","6,336258520580024","94,42513104048047"
1023,"0,05410743455194222","0,1826593355364204","6,3064208968282065","94,45681233308336"
1024,"0,053972296232761174","0,18096788050023724","6,27671538569943","94,4883444375675"
1025,"0,05383813039427971","0,17929236753371633","6,247141487575935","94,519728014496"
1026,"0,05370492864457689","0,17763264560808198","6,217698703813393","94,55096372193388"
1027,"0,053572682678152427","0,17598856511842564","6,188386536750406","94,58205221545295"
1028,"0,05344138427489576","0,17435997787049803","6,159204489717839","94,61299414813669"
1029,"0,05331102529906896","0,17274673706761987","6,130152067047955","94,64379017058528"
1030,"0,053181597698303204","0,17114869729770943","6,101228774083391","94,67444093092051"
1031,"0,0530530935026087","0,16956571452042682","6,072434117185951","94,70494707479092"
1032,"0,05292550482339781","0,16799764605443346","6,043767603745226","94,73530924537685"
1033,"0,05279882385252117","0,16644435056476578","6,015228742187045","94,76552808339558"
1034,"0,052673042861316674","0,16490568805032263","5,986817041981758","94,79560422710651"
1035,"0,052548154199671064","0,163381519831465","5,958532013652353","94,82553831231641"
1036,"0,052424150295094","0,16187170853772742","5,930373168782406","94,85533097238468"
1037,"0,0523010236518044","0,16037611809563973","5,902340020023871","94,8849828382286"
1038,"0,05217876684982885","0,1588946137166589","5,874432081104708","94,91449453832871"
1039,"0,05205737254411197","0,15742706188520916","5,846648866836351","94,94386669873424"
1040,"0,0519368334636385","0,15597333034683053","5,818989893121022","94,97309994306842"
1041,"0,051817142410566966","0,15453328809643374","5,791454676958884","95,00219489253402"
1042,"0,05169829225937476","0,1531068053666616","5,764042736455055","95,03115216591881"
1043,"0,05158027595601445","0,1516937536163553","5,736753590826447","95,05997237960109"
1044,"0,05146308651708119","0,150294005519125","5,709586760408478","95,08865614755523"
1045,"0,05134671702899102","0,14890743495202394","5,682541766661627","95,11720408135727"
1046,"0,05123116064716995","0,14753391698432475","5,65561813217784","95,14561679019059"
1047,"0,05111641059525365","0,1461733278663978","5,628815380686794","95,17389488085148"
1048,"0,05100246016429759","0,1448255450186899","5,602133037062025","95,20203895775491"
1049,"0,05088930271199745","0,14349044702080316","5,5755706273269015","95,23004962294021"
1050,"0,050776931661919766","0,14216791360067282","5,549127678660475","95,25792747607684"
1051,"0,0506653405027425","0,14085782562384339","5,522803719403179","95,28567311447014"
1052,"0,05055452278750552","0,13956006508284194","5,496598279062401","95,31328713306716"
1053,"0,050444472132870816","0,13827451508664823","5,470510888317918","95,34077012446248"
1054,"0,050335182218392276","0,1370010598502603","5,444541079027195","95,36812267890407"
1055,"0,05022664678579491","0,13573958468435504","5,418688384230561","95,3953453842992"
1056,"0,05011885963826341","0,134489975985043","5,392952338156252","95,42243882622036"
1057,"0,05001181463973989","0,13325212122371607","5,367332476225321","95,44940358791114"
1058,"0,04990550571423064","0,13202590893698818","5,341828335056432","95,47624025029226"
1059,"0,04979992684512189","0,13081122871672704","5,31643945247052","95,50294939196755"
1060,"0,04969507207450424","0,12960797120017742","5,291165367495334","95,5295315892299"
1061,"0,04959093550250591","0,128416028060174","5,266005620369858","95,55598741606738"
1062,"0,04948751128663439","0,12723529199544378","5,24095975254861","95,58231744416923"
1063,"0,04938479364112665","0,12606565672099707","5,216027306705822","95,60852224293198"
1064,"0,04928277683630758","0,12490701695860615","5,191207826739503","95,6346023794655"
1065,"0,04918145519795665","0,12375926842737103","5,166500857775391","95,66055841859921"
1066,"0,04908082310668264","0,12262230783437134","5,141905946170788","95,68639092288808"
1067,"0,048980874997306315","0,12149603286540393","5,117422639518278","95,71210045261894"
1068,"0,048881605358251014","0,12038034217580519","5,09305048664934","95,73768756581653"
1069,"0,0487830087309409","0,11927513538135726","5,068789037637852","95,76315281824978"
1070,"0,04868507970920689","0,1181803130492777","5,044637843803476","95,78849676343796"
1071,"0,04858781293870009","0,11709577668929172","5,020596457714951","95,81371995265698"
1072,"0,048491203116312706","0,1160214287447862","4,996664433193269","95,83882293494555"
1073,"0,04839524498960616","0,11495717258404488","4,97284132531475","95,86380625711152"
1074,"0,048299933356246535","0,11390291249156405","4,949126690414017","95,8886704637381"
1075,"0,048205263063447086","0,11285855365944786","4,9255200860868635","95,91341609719017"
1076,"0,04811122900741774","0,11182400217888273","4,902021071193024","95,9380436976206"
1077,"0,04801782613282156","0,11079916503169009","4,878629205858848","95,96255380297657"
1078,"0,04792504943223802","0,10978395008195672","4,855344051479871","95,98694694900587"
1079,"0,04783289394563299","0,10877826606774219","4,832165170723291","96,01122366926327"
1080,"0,04774135475983537","0,10778202259286238","4,809092127530352","96,03538449511689"
1081,"0,04765042700802025","0,10679513011874886","4,786124487118629","96,05942995575454"
1082,"0,04756010586919857","0,10581749995638305","4,763261815984223","96,08336057819014"
1083,"0,04747038656771306","0,10484904425830474","4,740503681903866","96,10717688727006"
1084,"0,047381264372740525","0,10388967601069422","4,717849653936931","96,13087940567958"
1085,"0,04729273459780032","0,10293930902552749","4,695299302427354","96,15446865394927"
1086,"0,04720479260026886","0,10199785793280366","4,672852199005472","96,1779451504614"
1087,"0,04711743378090024","0,10106523817284425","4,650507916589773","96,20130941145642"
1088,"0,047030653583352726","0,10014136598866333","4,628266029388552","96,22456195103938"
1089,"0,046944447493721134","0,09922615841840829","4,606126112901496","96,24770328118632"
1090,"0,04685881104007497","0,09831953328787037","4,584087743921172","96,27073391175082"
1091,"0,046773739792002285","0,09742140920306434","4,562150500534445","96,29365435047043"
1092,"0,04668922936015914","0,09653170554287685","4,540313962123803","96,31646510297311"
1093,"0,04660527539582459","0,09565034245178262","4,518577709368613","96,33916667278373"
1094,"0,0465218735904612","0,09477724083262819","4,496941324246288","96,36175956133057"
1095,"0,04643901967528088","0,09391232233948223","4,4754043900333835","96,3842442679518"
1096,"0,046356709420816086","0,09305550937055221","4,453966491306612","96,40662128990196"
1097,"0,04627493863649626","0,0922067250611665","4,432627213943785","96,4288911223585"
1098,"0,046193703170229444","0,09136589327682165","4,411386145124677","96,45105425842821"
1099,"0,046112998907988985","0,09053293860629388","4,390242873331822","96,47311118915384"
1100,"0,04603282177340532","0,0897077863548146","4,369196988351225","96,49506240352049"
1101,"0,04595316772736268","0,0888903625373091","4,348248081273017","96,51690838846226"
1102,"0,04587403276760073","0,08808059387169795","4,327395744492025","96,53864962886863"
1103,"0,045795412928321046","0,08727840777226066","4,306639571708281","96,56028660759108"
1104,"0,045717304279798344","0,08648373234306075","4,285979157927462","96,58181980544963"
1105,"0,04563970292799643","0,08569649637143206","4,265414099461256","96,60324970123926"
1106,"0,04556260501418878","0,08491662932152538","4,244943993927664","96,62457677173657"
1107,"0,04548600671458376","0,08414406132791515","4,2245684402512405","96,64580149170621"
1108,"0,045409904239954266","0,0833787231892655","4,204287038663264","96,66692433390746"
1109,"0,0453342938352719","0,08262054636205521","4,1840993907018404","96,68794576910078"
1110,"0,04525917177934554","0,08186946295436101","4,164005099211952","96,70886626605429"
1111,"0,04518453438446423","0,08112540571969871","4,144003768345436","96,72968629155035"
1112,"0,045110377996044365","0,08038830805092159","4,124095003560906","96,75040631039208"
1113,"0,045036698992281105","0,07965810397417564","4,104278411623611","96,77102678540989"
1114,"0,04496349378380395","0,07893472814291104","4,0845536006052345","96,791548177468"
1115,"0,04489075881333646","0,07821811583194943","4,064920179883638","96,81197094547103"
1116,"0,044818490555359976","0,07750820293160643","4,045377760142539","96,83229554637045"
1117,"0,04474668551578144","0,07680492594186891","4,025925953371142","96,85252243517115"
1118,"0,044675340231605076","0,07610822196662659","4,006564372863705","96,87265206493801"
1119,"0,04460445127060804","0,07541802870795736","3,9872926332190533","96,89268488680233"
1120,"0,044534015231019894","0,07473428446046593","3,9681103503400377","96,91262134996842"
1121,"0,04446402874120587","0,0740569281056753","3,9490171414329422","96,93246190172012"
1122,"0,04439448845935391","0,07338589910647049","3,9300126250068343","96,95220698742729"
