step,S,I,R
297,"6,185886629926396","24,99696239437464","69,81715097569895"
298,"6,124647669346541","24,808231731010753","70,06712059964269"
299,"6,064472747108147","24,62032433593904","70,3152029169528"
300,"6,005340356628834","24,433253483058962","70,56140616031219"
301,"5,947229464278119","24,247031840579087","70,80573869514278"
302,"5,890119499056898","24,061671487394516","71,04820901354857"
303,"5,833990342459749","23,877183929117724","71,28882572842252"
304,"5,778822318520102","23,693580113766192","71,5275975677137"
305,"5,7245961840380915","23,51087044711054","71,76453336885136"
306,"5,671293118990589","23,329064807686937","71,99964207332246"
307,"5,61889471712274","23,148172561477917","72,23293272139934"
308,"5,567382976720073","22,968202576265806","72,46441444701412"
309,"5,5167402915600885","22,789163235663136","72,69409647277678"
310,"5,46694944204202","22,611062452824573","72,92198810513341"
311,"5,417993586493329","22,433907683845018","73,14809872966165"
312,"5,369856252651326","22,25770594084857","73,3724378065001"
313,"5,322521329318201","22,08246380477321","73,59501486590858"
314,"5,275973058187587","21,908187437856093","73,81583950395631"
315,"5,230196025840715","21,734882595824406","74,03492137833487"
316,"5,185175155910103","21,562554639796772","74,25227020429311"
317,"5,140895701408626","21,391208547900284","74,46789575069108"
318,"5,09734323722176","21,22084892660815","74,6818078361701"
319,"5,05450365276071","21,051480021803116","74,89401632543617"
320,"5,012363144774087","20,883105729571707","75,1045311256542"
321,"4,97090821031574","20,715729606734335","75,31336218294992"
322,"4,930125639866315","20,549354881116415","75,52051947901725"
323,"4,890002510606076","20,38398446156549","75,72601302782842"
324,"4,850526179836487","20,219620947719424","75,92985287244407"
325,"4,811684278548058","20,05626663953066","76,13204908192127"
326,"4,7734647051319","19,89392354655151","76,33261174831657"
327,"4,735855619232472","19,732593396985422","76,53155098378208"
328,"4,69884543573895","19,57227764650909","76,72887691775193"
329,"4,662422818912687","19,412977486870265","76,92459969421702"
330,"4,626576676648203","19,254693854266048","77,11872946908572"
331,"4,591296154865174","19,09742743750642","77,31127640762838"
332,"4,556570632028881","18,941178685967646","77,50225068200345"
333,"4,522389713796606","18,785947817340244","77,69166246886313"
334,"4,488743227787474","18,631734825175975","77,87952194703654"
335,"4,455621218473239","18,47853948623845","78,0658392952883"
336,"4,423013942187584","18,326361367661722","78,25062469015069"
337,"4,390911862251451","18,17519983392124","78,4338883038273"
338,"4,359305644212023","18,025054053621457","78,61564030216651"
339,"4,328186151192942","17,875923006104323","78,79589084270273"
340,"4,297544439353413","17,727805487882808","78,97465007276378"
341,"4,267371753453852","17,58070011890354","79,1519281276426"
342,"4,237659522525792","17,434605348642563","79,32773512883165"
343,"4,208399355643751","17,28951946203818","79,50208118231808"
344,"4,1795830377968475","17,1454405852647","79,67497637693846"
345,"4,151202525857946","17,002366691350957","79,8464307827911"
346,"4,1232499446481645","16,86029560564723","80,01645444970461"
347,"4,095717583094605","16,719225011144317","80,18505740576109"
348,"4,068597890479215","16,579152453648263","80,35224965587253"
349,"4,041883472776702","16,440075346814293","80,51804118040901"
350,"4,015567089079477","16,301990977043374","80,68244193387716"
351,"3,989641648107641","16,164896508244777","80,8454618436476"
352,"3,96410020480204","16,02878898646793","81,00711080873005"
353,"3,938935956998481","15,89366534440681","81,16739869859472"
354,"3,91414224218122","15,759522405780004","81,3263353520388"
355,"3,8897125343138677","15,626356889589555","81,4839305760966"
356,"3,8656404407459077","15,49416541426162","81,64019414499249"
357,"3,841919699193046","15,362944501671866","81,79513579913511"
358,"3,818544174789647","15,232690581058545","81,94876524415183"
359,"3,795507857211558","15,103399992826049","82,10109214996241"
360,"3,7728048578676447","14,9750689922417","82,25212614989067"
361,"3,750429407158404","14,847693753028524","82,40187683981308"
362,"3,728375851800051","14,721270370856592","82,55035377734337"
363,"3,706638652212518","14,59579486673556","82,69756648105194"
364,"3,685212379969822","14,4712631903109","82,8435244297193"
365,"3,6640917153113133","14,3476712230663","82,9882370616224"
366,"3,6432714447123242","14,225014781434625","83,13171377385306"
367,"3,622746458512795","14,103289619819808","83,27396392166742"
368,"3,6025117486024656","13,98249143353194","83,41499681786561"
369,"3,582562406161265","13,862615861637822","83,55482173220094"
370,"3,5628936194535585","13,74365848972915","83,69344789081731"
371,"3,5435006716749426","13,625614852610475","83,8308844757146"
372,"3,5243789388503055","13,508480436909007","83,9671406242407"
373,"3,505523887781904","13,392250683608319","84,10222542860978"
374,"3,4869310740462396","13,2769209905079","84,23614793544587"
375,"3,468596140038533","13,162486714610527","84,36891714535095"
376,"3,450514813063639","13,048943174439316","84,50054201249705"
377,"3,4326829034722617","12,9362856522863","84,63103144424144"
378,"3,415096302841356","12,824509396394342","84,7603943007643"
379,"3,3977509821976413","12,713609623074113","84,88863939472824"
380,"3,380642990283155","12,603581518757858","85,01577549095899"
381,"3,363768451861828","12,494420241991607","85,14181130614656"
382,"3,3471235660660597","12,38612092536746","85,26675550856648"
383,"3,3307046047823206","12,278678677397524","85,39061671782015"
384,"3,3145079110748155","12,172088584331053","85,51340350459412"
385,"3,2985298976462736","12,066345711916284","85,63512439043744"
386,"3,2827670453349502","11,961445107108446","85,7557878475566"
387,"3,2672159016469506","11,85738179972536","85,87540229862769"
388,"3,2518730793230053","11,75415080405205","85,99397611662495"
389,"3,236735254938847","11,651747120395688","86,11151762466547"
390,"3,221799167538365","11,550165736592213","86,22803509586943"
391,"3,207061617298728","11,449401629465928","86,34353675323536"
392,"3,1925194642266894","11,349449766243309","86,45803076953001"
393,"3,1781696268853055","11,25030510592226","86,57152526719244"
394,"3,164009081150321","11,151962600598022","86,68402831825166"
395,"3,150034858995493","11,05441719674687","86,79554794425765"
396,"3,136244047306134","10,957663836468761","86,90609211622512"
397,"3,1226337867201908","10,861697458690017","87,01566875458981"
398,"3,109201270496176","10,766513000327132","87,1242857291767"
399,"3,0959437434072923","10,672105397412745","87,23195085917997"
400,"3,082858500661113","10,578469586184797","87,3386719131541"
401,"3,0699428868441805","10,485600504139882","87,44445660901594"
402,"3,0571942948909236","10,39349309105174","87,54931261405734"
403,"3,0446101650762896","10,302142289955857","87,65324754496785"
404,"3,0321879840315127","10,211543048101074","87,75626896786741"
405,"3,019925283782454","10,121690317869122","87,85838439834842"
406,"3,0078196408099593","10,032579057662925","87,95960130152712"
407,"2,995868675131695","9,94420423276456","88,05992709210375"
408,"2,9840700494049424","9,856560816163668","88,1593691344314"
409,"2,9724214680498324","9,76964378935714","88,25793474259304"
410,"2,9609206763925315","9,68344814312087","88,35563118048661"
411,"2,9495654598278813","9,597968878254312","88,45246566191781"
412,"2,938353643001029","9,51320100629862","88,54844535070036"
413,"2,92728308900758","9,429139550229083","88,64357736076335"
414,"2,9163516986118263","9,345779545122546","88,73786875626564"
415,"2,9055574094826104","9,263116038800536","88,83132655171687"
